ZCTA,Diagnosed diabetes among adults aged >=18 years,Mental health not good for >=14 days among adults aged >=18 years,Stroke among adults aged >=18 years
71432,0.14,0.218,0.042
71433,0.13699999999999998,0.205,0.039
71435,0.134,0.207,0.04
71438,0.12300000000000001,0.209,0.036000000000000004
71439,0.113,0.184,0.033
71441,0.13699999999999998,0.21,0.04
71446,0.122,0.19899999999999998,0.034
71447,0.149,0.191,0.043
71449,0.14300000000000002,0.182,0.043
71450,0.13,0.18100000000000002,0.039
71452,0.19899999999999998,0.16399999999999998,0.057999999999999996
71454,0.142,0.195,0.042
71455,0.14400000000000002,0.17800000000000002,0.044000000000000004
71456,0.17600000000000002,0.17,0.05
71457,0.145,0.223,0.040999999999999995
71459,0.031,0.22699999999999998,0.008
71461,0.14300000000000002,0.214,0.035
71462,0.155,0.207,0.045
71463,0.12300000000000001,0.18899999999999997,0.036000000000000004
71465,0.126,0.205,0.04
71466,0.11599999999999999,0.20800000000000002,0.033
71467,0.09300000000000001,0.185,0.026000000000000002
71468,0.127,0.182,0.038
71469,0.126,0.184,0.037000000000000005
71472,0.135,0.195,0.039
71473,0.122,0.18,0.037000000000000005
71474,0.11699999999999999,0.192,0.034
71479,0.132,0.193,0.04
71480,0.107,0.19699999999999998,0.031
71483,0.14400000000000002,0.195,0.042
71485,0.127,0.18100000000000002,0.034
71486,0.165,0.203,0.048
71601,0.166,0.226,0.048
71602,0.122,0.192,0.037000000000000005
71603,0.145,0.185,0.043
71630,0.204,0.196,0.062
71631,0.155,0.183,0.047
71635,0.14800000000000002,0.192,0.044000000000000004
71638,0.191,0.201,0.057999999999999996
71639,0.17,0.201,0.05
71640,0.213,0.20199999999999999,0.063
71642,0.14,0.16699999999999998,0.040999999999999995
71643,0.215,0.20600000000000002,0.064
71644,0.125,0.209,0.033
71646,0.133,0.191,0.039
71647,0.125,0.19,0.036000000000000004
71651,0.163,0.171,0.053
71652,0.142,0.184,0.040999999999999995
71653,0.155,0.17600000000000002,0.049
71654,0.17,0.212,0.05
71655,0.12,0.192,0.036000000000000004
71658,0.166,0.192,0.047
71659,0.268,0.195,0.081
71660,0.14300000000000002,0.18100000000000002,0.043
71661,0.172,0.193,0.048
71662,0.172,0.212,0.045
71663,0.158,0.188,0.046
71665,0.129,0.188,0.039
71666,0.114,0.22699999999999998,0.034
71667,0.12300000000000001,0.18600000000000003,0.039
71670,0.152,0.18600000000000003,0.046
71671,0.156,0.18899999999999997,0.047
71674,0.18,0.20199999999999999,0.055
71675,0.142,0.17600000000000002,0.043
71676,0.191,0.182,0.055
71677,0.168,0.163,0.051
71701,0.163,0.196,0.051
71711,0.052000000000000005,0.221,0.015
71720,0.134,0.18,0.04
71722,0.225,0.18,0.067
71724,0.151,0.18100000000000002,0.046
71725,0.16399999999999998,0.174,0.049
71726,0.163,0.158,0.051
71730,0.134,0.187,0.040999999999999995
71740,0.13699999999999998,0.185,0.040999999999999995
71742,0.14800000000000002,0.18600000000000003,0.046
71743,0.132,0.17300000000000001,0.039
71744,0.14400000000000002,0.17800000000000002,0.044000000000000004
71745,0.154,0.183,0.049
71747,0.139,0.18100000000000002,0.043
71749,0.133,0.17800000000000002,0.04
71751,0.142,0.18899999999999997,0.042
71752,0.17300000000000001,0.19399999999999998,0.051
71753,0.13699999999999998,0.20199999999999999,0.040999999999999995
71758,0.14400000000000002,0.171,0.044000000000000004
71759,0.11699999999999999,0.195,0.038
71762,0.134,0.18899999999999997,0.042
71763,0.149,0.177,0.045
71764,0.156,0.18600000000000003,0.047
71765,0.14400000000000002,0.17600000000000002,0.044000000000000004
71766,0.14400000000000002,0.17600000000000002,0.043
71770,0.157,0.196,0.046
71801,0.146,0.198,0.043
71820,0.11,0.17600000000000002,0.032
71822,0.142,0.187,0.042
71823,0.136,0.19899999999999998,0.044000000000000004
71825,0.11599999999999999,0.182,0.035
71826,0.16,0.204,0.048
71827,0.177,0.191,0.052000000000000005
71832,0.122,0.19699999999999998,0.035
71833,0.129,0.192,0.040999999999999995
71834,0.14,0.18,0.044000000000000004
71835,0.139,0.203,0.042
71836,0.133,0.18100000000000002,0.039
71837,0.10400000000000001,0.196,0.032
71838,0.157,0.166,0.045
71839,0.157,0.151,0.047
71841,0.111,0.17800000000000002,0.034
71842,0.122,0.192,0.035
71845,0.177,0.192,0.053
71846,0.141,0.19899999999999998,0.044000000000000004
71847,0.138,0.17300000000000001,0.04
71851,0.14400000000000002,0.182,0.042
71852,0.134,0.19399999999999998,0.04
71853,0.174,0.18,0.048
71854,0.132,0.198,0.039
71855,0.151,0.174,0.043
71857,0.13,0.17300000000000001,0.04
71858,0.166,0.19699999999999998,0.051
71859,0.158,0.166,0.046
71860,0.171,0.191,0.052000000000000005
71861,0.152,0.18,0.049
71862,0.155,0.168,0.045
71865,0.11199999999999999,0.179,0.033
71866,0.106,0.18,0.034
71901,0.128,0.18600000000000003,0.04
71909,0.15,0.11900000000000001,0.05
71913,0.128,0.18100000000000002,0.040999999999999995
71921,0.114,0.17800000000000002,0.035
71922,0.136,0.18100000000000002,0.044000000000000004
71923,0.114,0.19399999999999998,0.034
71929,0.12,0.179,0.037000000000000005
71933,0.11,0.182,0.033
71935,0.14300000000000002,0.198,0.044000000000000004
71937,0.136,0.205,0.042
71940,0.138,0.18100000000000002,0.042
71941,0.11699999999999999,0.17300000000000001,0.036000000000000004
71943,0.12300000000000001,0.19,0.038
71944,0.134,0.21100000000000002,0.04
71945,0.12300000000000001,0.18600000000000003,0.038
71949,0.107,0.172,0.032
71950,0.114,0.16899999999999998,0.035
71952,0.128,0.151,0.04
71953,0.146,0.188,0.046
71956,0.13,0.195,0.039
71957,0.152,0.165,0.05
71958,0.129,0.18100000000000002,0.040999999999999995
71959,0.126,0.172,0.038
71960,0.156,0.195,0.048
71961,0.145,0.187,0.044000000000000004
71962,0.14,0.165,0.040999999999999995
71964,0.096,0.174,0.03
71965,0.156,0.179,0.051
71968,0.111,0.18100000000000002,0.034
71969,0.153,0.18600000000000003,0.045
71970,0.142,0.174,0.045
71971,0.12300000000000001,0.19399999999999998,0.038
71972,0.11900000000000001,0.22,0.038
71973,0.125,0.21100000000000002,0.036000000000000004
71998,0.013999999999999999,0.215,0.005
71999,0.015,0.309,0.006
72001,0.12,0.182,0.038
72002,0.09300000000000001,0.17300000000000001,0.026000000000000002
72003,0.10099999999999999,0.175,0.032
72004,0.204,0.20600000000000002,0.06
72005,0.161,0.212,0.049
72006,0.18100000000000002,0.196,0.052000000000000005
72007,0.079,0.177,0.024
72010,0.134,0.205,0.040999999999999995
72011,0.09300000000000001,0.18899999999999997,0.027000000000000003
72012,0.099,0.185,0.028999999999999998
72013,0.128,0.191,0.039
72014,0.157,0.213,0.048
72015,0.098,0.185,0.03
72016,0.114,0.187,0.034
72017,0.153,0.182,0.048
72019,0.09,0.166,0.027000000000000003
72020,0.14,0.201,0.043
72021,0.18,0.2,0.055
72022,0.08800000000000001,0.175,0.026000000000000002
72023,0.086,0.185,0.026000000000000002
72024,0.11800000000000001,0.183,0.038
72025,0.121,0.179,0.038
72026,0.14400000000000002,0.175,0.045
72027,0.13,0.188,0.039
72029,0.161,0.201,0.048
72030,0.14300000000000002,0.19399999999999998,0.045
72031,0.147,0.19699999999999998,0.046
72032,0.09699999999999999,0.19699999999999998,0.027000000000000003
72034,0.085,0.195,0.024
72035,0.013000000000000001,0.289,0.005
72036,0.19699999999999998,0.17800000000000002,0.06
72038,0.155,0.168,0.047
72039,0.11800000000000001,0.182,0.036000000000000004
72040,0.129,0.177,0.04
72041,0.142,0.19399999999999998,0.044000000000000004
72042,0.132,0.19399999999999998,0.042
72044,0.134,0.155,0.043
72045,0.11,0.17300000000000001,0.033
72046,0.14400000000000002,0.19399999999999998,0.045
72047,0.124,0.2,0.036000000000000004
72048,0.141,0.163,0.046
72051,0.131,0.18600000000000003,0.040999999999999995
72055,0.132,0.17800000000000002,0.043
72057,0.098,0.171,0.03
72058,0.094,0.179,0.027000000000000003
72060,0.138,0.205,0.042
72061,0.102,0.19399999999999998,0.03
72063,0.135,0.192,0.039
72064,0.133,0.179,0.042
72065,0.109,0.17600000000000002,0.032
72067,0.14800000000000002,0.16899999999999998,0.047
72068,0.13,0.221,0.039
72069,0.171,0.17800000000000002,0.053
72070,0.125,0.187,0.038
72072,0.132,0.19399999999999998,0.042
72073,0.126,0.177,0.04
72074,0.135,0.187,0.042
72076,0.115,0.193,0.034
72079,0.10400000000000001,0.188,0.031
72080,0.15,0.18899999999999997,0.045
72081,0.12,0.19399999999999998,0.037000000000000005
72082,0.154,0.207,0.047
72083,0.14300000000000002,0.187,0.044000000000000004
72084,0.125,0.179,0.037000000000000005
72085,0.124,0.182,0.038
72086,0.10800000000000001,0.183,0.034
72087,0.115,0.154,0.033
72088,0.166,0.135,0.057999999999999996
72099,0.011000000000000001,0.207,0.004
72101,0.14,0.191,0.044000000000000004
72102,0.122,0.19,0.037000000000000005
72103,0.11599999999999999,0.19399999999999998,0.033
72104,0.13,0.184,0.039
72106,0.11599999999999999,0.182,0.034
72107,0.171,0.17,0.047
72108,0.141,0.185,0.043
72110,0.134,0.188,0.04
72111,0.122,0.191,0.036000000000000004
72112,0.14800000000000002,0.21100000000000002,0.044000000000000004
72113,0.078,0.159,0.023
72114,0.195,0.222,0.057999999999999996
72116,0.10400000000000001,0.157,0.032
72117,0.17,0.20600000000000002,0.051
72118,0.12300000000000001,0.195,0.037000000000000005
72120,0.09300000000000001,0.163,0.027999999999999997
72121,0.12300000000000001,0.185,0.037000000000000005
72122,0.094,0.152,0.027000000000000003
72123,0.14300000000000002,0.19,0.043
72125,0.11800000000000001,0.191,0.036000000000000004
72126,0.128,0.184,0.042
72127,0.129,0.18,0.037000000000000005
72128,0.107,0.196,0.032
72129,0.121,0.18899999999999997,0.037000000000000005
72130,0.11900000000000001,0.2,0.036000000000000004
72131,0.11800000000000001,0.174,0.036000000000000004
72132,0.1,0.19,0.031
72134,0.14400000000000002,0.20199999999999999,0.044000000000000004
72135,0.102,0.146,0.031
72136,0.113,0.184,0.033
72137,0.121,0.19399999999999998,0.037000000000000005
72139,0.14300000000000002,0.201,0.043
72140,0.131,0.17600000000000002,0.042
72141,0.151,0.213,0.046
72142,0.13,0.17300000000000001,0.039
72143,0.1,0.198,0.031
72150,0.10400000000000001,0.177,0.032
72152,0.21,0.196,0.064
72153,0.135,0.182,0.040999999999999995
72156,0.124,0.19399999999999998,0.037000000000000005
72157,0.136,0.188,0.040999999999999995
72160,0.136,0.18899999999999997,0.043
72165,0.122,0.188,0.034
72166,0.135,0.16899999999999998,0.044000000000000004
72167,0.10300000000000001,0.184,0.03
72168,0.09300000000000001,0.16899999999999998,0.027000000000000003
72169,0.157,0.213,0.048
72170,0.153,0.183,0.049
72173,0.099,0.192,0.028999999999999998
72175,0.22,0.201,0.067
72176,0.081,0.20199999999999999,0.024
72179,0.132,0.179,0.040999999999999995
72181,0.096,0.16699999999999998,0.027999999999999997
72201,0.091,0.159,0.023
72202,0.139,0.17800000000000002,0.04
72204,0.145,0.19699999999999998,0.040999999999999995
72205,0.092,0.154,0.03
72206,0.163,0.18899999999999997,0.048
72207,0.077,0.13699999999999998,0.024
72209,0.139,0.215,0.038
72210,0.099,0.161,0.028999999999999998
72211,0.079,0.157,0.023
72212,0.094,0.133,0.027999999999999997
72223,0.07400000000000001,0.133,0.021
72227,0.08800000000000001,0.141,0.027000000000000003
72301,0.16,0.218,0.047
72311,0.17,0.17600000000000002,0.053
72315,0.141,0.2,0.040999999999999995
72320,0.096,0.188,0.025
72321,0.132,0.175,0.038
72322,0.14300000000000002,0.192,0.040999999999999995
72324,0.135,0.196,0.042
72326,0.15,0.185,0.044000000000000004
72327,0.177,0.203,0.053
72328,0.183,0.212,0.051
72329,0.131,0.184,0.039
72330,0.114,0.20800000000000002,0.034
72331,0.17,0.21100000000000002,0.05
72332,0.196,0.226,0.06
72333,0.185,0.207,0.055
72335,0.153,0.19899999999999998,0.042
72338,0.11800000000000001,0.198,0.04
72339,0.15,0.18899999999999997,0.042
72340,0.182,0.185,0.055
72341,0.20199999999999999,0.177,0.062
72342,0.184,0.204,0.055
72346,0.168,0.19699999999999998,0.049
72347,0.141,0.184,0.046
72348,0.18,0.2,0.052000000000000005
72350,0.14800000000000002,0.196,0.045
72351,0.12300000000000001,0.195,0.038
72353,0.168,0.213,0.049
72354,0.135,0.201,0.04
72355,0.179,0.19,0.053
72358,0.145,0.21899999999999997,0.042
72359,0.19699999999999998,0.184,0.055
72360,0.188,0.19899999999999998,0.057
72364,0.096,0.18899999999999997,0.027999999999999997
72365,0.175,0.214,0.054000000000000006
72366,0.17300000000000001,0.179,0.054000000000000006
72367,0.19,0.2,0.054000000000000006
72368,0.16,0.17600000000000002,0.049
72370,0.152,0.213,0.045
72372,0.159,0.187,0.048
72373,0.23199999999999998,0.221,0.07200000000000001
72374,0.157,0.185,0.048
72376,0.18899999999999997,0.205,0.055
72379,0.203,0.18600000000000003,0.067
72383,0.153,0.184,0.049
72384,0.17,0.18899999999999997,0.051
72386,0.13699999999999998,0.196,0.040999999999999995
72389,0.184,0.198,0.057
72390,0.201,0.23199999999999998,0.06
72392,0.18,0.18,0.054000000000000006
72394,0.184,0.193,0.053
72395,0.122,0.198,0.037000000000000005
72396,0.128,0.19,0.039
72401,0.105,0.201,0.031
72404,0.085,0.18100000000000002,0.025
72410,0.114,0.19,0.035
72411,0.11800000000000001,0.204,0.036000000000000004
72412,0.11800000000000001,0.172,0.036000000000000004
72413,0.13,0.19399999999999998,0.04
72414,0.111,0.20800000000000002,0.035
72415,0.121,0.183,0.037000000000000005
72416,0.10800000000000001,0.203,0.032
72417,0.094,0.182,0.027999999999999997
72419,0.127,0.19899999999999998,0.039
72421,0.14,0.195,0.042
72422,0.14400000000000002,0.19899999999999998,0.045
72424,0.121,0.188,0.039
72425,0.11900000000000001,0.172,0.035
72426,0.107,0.174,0.034
72427,0.142,0.19399999999999998,0.046
72428,0.131,0.221,0.042
72429,0.121,0.18100000000000002,0.037000000000000005
72430,0.128,0.182,0.040999999999999995
72431,0.162,0.21,0.052000000000000005
72432,0.122,0.191,0.037000000000000005
72433,0.127,0.212,0.039
72434,0.125,0.18600000000000003,0.039
72435,0.13,0.18600000000000003,0.04
72436,0.12,0.17800000000000002,0.035
72437,0.12300000000000001,0.195,0.038
72438,0.12300000000000001,0.20199999999999999,0.038
72440,0.124,0.195,0.039
72441,0.142,0.182,0.045
72442,0.122,0.20600000000000002,0.038
72443,0.11900000000000001,0.187,0.034
72444,0.139,0.18600000000000003,0.044000000000000004
72445,0.105,0.198,0.036000000000000004
72447,0.129,0.193,0.043
72449,0.139,0.192,0.040999999999999995
72450,0.11599999999999999,0.19,0.034
72453,0.135,0.18100000000000002,0.045
72454,0.13699999999999998,0.187,0.043
72455,0.139,0.19699999999999998,0.045
72456,0.13699999999999998,0.18899999999999997,0.040999999999999995
72457,0.126,0.184,0.043
72458,0.131,0.179,0.039
72459,0.142,0.183,0.042
72460,0.136,0.188,0.042
72461,0.139,0.193,0.043
72462,0.128,0.19699999999999998,0.038
72464,0.114,0.196,0.034
72466,0.14300000000000002,0.18899999999999997,0.043
72467,0.027000000000000003,0.282,0.008
72469,0.13,0.192,0.040999999999999995
72470,0.12,0.19,0.036000000000000004
72471,0.125,0.19,0.039
72472,0.127,0.2,0.038
72473,0.126,0.19399999999999998,0.039
72476,0.12,0.192,0.04
72478,0.15,0.177,0.046
72479,0.126,0.18100000000000002,0.039
72482,0.18899999999999997,0.195,0.057999999999999996
72501,0.12,0.188,0.037000000000000005
72512,0.17800000000000002,0.157,0.06
72513,0.14800000000000002,0.17600000000000002,0.049
72515,0.124,0.221,0.035
72517,0.142,0.179,0.044000000000000004
72519,0.129,0.177,0.040999999999999995
72520,0.141,0.182,0.043
72521,0.138,0.203,0.043
72522,0.113,0.18100000000000002,0.033
72523,0.12300000000000001,0.18600000000000003,0.038
72524,0.124,0.18,0.039
72526,0.129,0.19,0.038
72527,0.109,0.2,0.034
72528,0.126,0.188,0.039
72529,0.17,0.168,0.055999999999999994
72530,0.142,0.18600000000000003,0.043
72531,0.159,0.179,0.049
72532,0.154,0.19399999999999998,0.047
72533,0.135,0.182,0.04
72534,0.11699999999999999,0.193,0.036000000000000004
72536,0.15,0.17800000000000002,0.046
72537,0.145,0.159,0.045
72538,0.161,0.198,0.048
72539,0.14300000000000002,0.18100000000000002,0.044000000000000004
72540,0.124,0.16,0.040999999999999995
72542,0.157,0.184,0.048
72543,0.126,0.168,0.040999999999999995
72544,0.14,0.16699999999999998,0.045
72546,0.147,0.179,0.047
72550,0.122,0.19,0.038
72553,0.098,0.19699999999999998,0.034
72554,0.147,0.182,0.046
72555,0.139,0.187,0.042
72556,0.128,0.179,0.042
72560,0.158,0.192,0.051
72561,0.11800000000000001,0.16899999999999998,0.036000000000000004
72562,0.114,0.18600000000000003,0.035
72564,0.127,0.187,0.039
72565,0.131,0.185,0.040999999999999995
72566,0.125,0.191,0.038
72567,0.14800000000000002,0.17800000000000002,0.048
72568,0.12,0.192,0.037000000000000005
72569,0.147,0.19899999999999998,0.045
72571,0.113,0.19899999999999998,0.032
72572,0.157,0.16899999999999998,0.048
72573,0.125,0.17,0.040999999999999995
72576,0.159,0.196,0.051
72577,0.128,0.187,0.04
72578,0.154,0.20800000000000002,0.045
72579,0.111,0.193,0.033
72581,0.161,0.175,0.049
72583,0.149,0.207,0.045
72584,0.135,0.183,0.040999999999999995
72585,0.133,0.17800000000000002,0.043
72587,0.15,0.177,0.045
72601,0.12,0.182,0.037000000000000005
72611,0.11800000000000001,0.17600000000000002,0.036000000000000004
72616,0.121,0.18600000000000003,0.037000000000000005
72617,0.13,0.17,0.044000000000000004
72619,0.154,0.153,0.051
72623,0.135,0.174,0.040999999999999995
72624,0.121,0.172,0.038
72626,0.145,0.171,0.046
72628,0.139,0.174,0.044000000000000004
72629,0.165,0.21899999999999997,0.05
72630,0.158,0.153,0.05
72631,0.156,0.13699999999999998,0.049
72632,0.132,0.155,0.039
72633,0.113,0.18,0.035
72634,0.132,0.179,0.042
72635,0.12,0.188,0.038
72638,0.11199999999999999,0.182,0.033
72639,0.14800000000000002,0.198,0.045
72640,0.113,0.184,0.034
72641,0.135,0.17,0.043
72642,0.17,0.14800000000000002,0.055999999999999994
72644,0.13699999999999998,0.16699999999999998,0.042
72645,0.166,0.185,0.052000000000000005
72648,0.11599999999999999,0.17600000000000002,0.035
72650,0.149,0.191,0.049
72651,0.138,0.17,0.046
72653,0.133,0.16399999999999998,0.045
72655,0.139,0.172,0.043
72658,0.135,0.17300000000000001,0.042
72660,0.11800000000000001,0.18,0.037000000000000005
72661,0.159,0.151,0.05
72662,0.11699999999999999,0.168,0.035
72663,0.12,0.19399999999999998,0.037000000000000005
72666,0.13699999999999998,0.174,0.042
72668,0.14,0.16699999999999998,0.044000000000000004
72669,0.14300000000000002,0.18,0.045
72670,0.129,0.17,0.047
72672,0.13699999999999998,0.21600000000000003,0.040999999999999995
72675,0.134,0.18100000000000002,0.04
72677,0.125,0.23199999999999998,0.036000000000000004
72680,0.135,0.182,0.040999999999999995
72682,0.124,0.174,0.037000000000000005
72683,0.11599999999999999,0.18899999999999997,0.037000000000000005
72685,0.111,0.18,0.034
72686,0.151,0.17600000000000002,0.047
72687,0.14,0.18600000000000003,0.044000000000000004
72701,0.073,0.228,0.021
72703,0.075,0.18899999999999997,0.023
72704,0.065,0.183,0.019
72712,0.073,0.16699999999999998,0.02
72714,0.098,0.14800000000000002,0.031
72715,0.124,0.126,0.040999999999999995
72717,0.114,0.18,0.035
72718,0.07,0.14800000000000002,0.019
72719,0.053,0.183,0.013999999999999999
72721,0.128,0.198,0.038
72722,0.095,0.18100000000000002,0.027000000000000003
72727,0.095,0.179,0.028999999999999998
72729,0.124,0.172,0.038
72730,0.083,0.174,0.026000000000000002
72732,0.111,0.16699999999999998,0.033
72734,0.10400000000000001,0.185,0.03
72736,0.10400000000000001,0.18100000000000002,0.031
72738,0.115,0.183,0.035
72739,0.087,0.159,0.026000000000000002
72740,0.125,0.195,0.039
72742,0.146,0.19,0.044000000000000004
72744,0.10800000000000001,0.185,0.034
72745,0.09,0.179,0.025
72747,0.132,0.192,0.038
72749,0.092,0.185,0.028999999999999998
72751,0.084,0.18100000000000002,0.025
72752,0.168,0.18100000000000002,0.051
72753,0.10099999999999999,0.183,0.032
72756,0.10800000000000001,0.18100000000000002,0.03
72758,0.09300000000000001,0.175,0.026000000000000002
72760,0.158,0.183,0.048
72761,0.106,0.203,0.03
72762,0.092,0.17600000000000002,0.027999999999999997
72764,0.106,0.209,0.028999999999999998
72768,0.12300000000000001,0.18899999999999997,0.036000000000000004
72769,0.10099999999999999,0.18100000000000002,0.03
72773,0.115,0.19699999999999998,0.036000000000000004
72774,0.096,0.17800000000000002,0.03
72776,0.147,0.192,0.045
72801,0.099,0.22899999999999998,0.03
72802,0.109,0.188,0.031
72821,0.141,0.21100000000000002,0.042
72823,0.125,0.19699999999999998,0.038
72824,0.128,0.19899999999999998,0.037000000000000005
72827,0.17600000000000002,0.193,0.055
72828,0.159,0.203,0.047
72830,0.125,0.21100000000000002,0.038
72832,0.13699999999999998,0.215,0.043
72833,0.141,0.19699999999999998,0.042
72834,0.125,0.191,0.038
72835,0.124,0.174,0.037000000000000005
72837,0.11599999999999999,0.19,0.035
72838,0.17300000000000001,0.193,0.055
72839,0.161,0.18899999999999997,0.05
72840,0.138,0.213,0.042
72841,0.177,0.184,0.054000000000000006
72842,0.14800000000000002,0.192,0.046
72843,0.124,0.205,0.037000000000000005
72845,0.128,0.201,0.039
72846,0.125,0.204,0.039
72847,0.12300000000000001,0.19399999999999998,0.037000000000000005
72851,0.12300000000000001,0.172,0.038
72852,0.17,0.182,0.052000000000000005
72853,0.13699999999999998,0.21,0.040999999999999995
72854,0.15,0.193,0.044000000000000004
72855,0.138,0.185,0.043
72856,0.145,0.175,0.045
72857,0.154,0.195,0.048
72858,0.10099999999999999,0.192,0.028999999999999998
72860,0.151,0.203,0.048
72863,0.11800000000000001,0.177,0.036000000000000004
72865,0.11,0.182,0.032
72901,0.124,0.207,0.035
72903,0.11199999999999999,0.183,0.034
72904,0.158,0.217,0.042
72908,0.10400000000000001,0.17800000000000002,0.03
72916,0.11,0.166,0.031
72921,0.109,0.188,0.032
72923,0.10800000000000001,0.16399999999999998,0.031
72926,0.172,0.191,0.052000000000000005
72927,0.13699999999999998,0.19899999999999998,0.042
72928,0.11900000000000001,0.18600000000000003,0.037000000000000005
72930,0.133,0.17800000000000002,0.040999999999999995
72932,0.132,0.21100000000000002,0.036000000000000004
72933,0.11800000000000001,0.184,0.038
72934,0.138,0.196,0.038
72935,0.124,0.19399999999999998,0.037000000000000005
72936,0.1,0.184,0.03
72937,0.11599999999999999,0.18100000000000002,0.035
72938,0.132,0.18899999999999997,0.04
72940,0.11699999999999999,0.17800000000000002,0.035
72941,0.099,0.18,0.03
72943,0.11599999999999999,0.179,0.035
72944,0.11699999999999999,0.19,0.035
72945,0.129,0.188,0.040999999999999995
72946,0.129,0.191,0.038
72947,0.133,0.192,0.04
72948,0.151,0.196,0.043
72949,0.135,0.20600000000000002,0.042
72950,0.168,0.19,0.055
72951,0.122,0.185,0.038
72952,0.125,0.187,0.036000000000000004
72955,0.135,0.20800000000000002,0.037000000000000005
72956,0.11900000000000001,0.19399999999999998,0.034
72958,0.139,0.201,0.042
72959,0.11199999999999999,0.17300000000000001,0.035
73002,0.131,0.17800000000000002,0.037000000000000005
73003,0.08900000000000001,0.175,0.023
73004,0.102,0.166,0.027999999999999997
73005,0.153,0.207,0.043
73006,0.13699999999999998,0.18,0.038
73007,0.106,0.142,0.027999999999999997
73008,0.12300000000000001,0.182,0.034
73009,0.13699999999999998,0.17600000000000002,0.043
73010,0.098,0.163,0.027000000000000003
73011,0.129,0.17600000000000002,0.037000000000000005
73012,0.075,0.14800000000000002,0.018000000000000002
73013,0.08800000000000001,0.154,0.023
73014,0.126,0.17300000000000001,0.037000000000000005
73015,0.172,0.19899999999999998,0.049
73016,0.08900000000000001,0.159,0.025
73017,0.124,0.182,0.035
73018,0.122,0.185,0.036000000000000004
73020,0.111,0.166,0.028999999999999998
73021,0.125,0.14800000000000002,0.036000000000000004
73024,0.124,0.133,0.045
73025,0.08800000000000001,0.14300000000000002,0.023
73026,0.11699999999999999,0.16,0.032
73027,0.11699999999999999,0.175,0.033
73028,0.129,0.175,0.039
73029,0.134,0.182,0.04
73030,0.132,0.188,0.04
73032,0.136,0.18899999999999997,0.040999999999999995
73033,0.13699999999999998,0.163,0.04
73034,0.08900000000000001,0.168,0.023
73036,0.12,0.18899999999999997,0.034
73038,0.159,0.185,0.047
73040,0.132,0.179,0.038
73041,0.128,0.17300000000000001,0.037000000000000005
73042,0.128,0.177,0.037000000000000005
73043,0.163,0.147,0.048
73044,0.11900000000000001,0.18,0.035
73045,0.11699999999999999,0.177,0.033
73047,0.1,0.17300000000000001,0.027999999999999997
73048,0.12300000000000001,0.17800000000000002,0.037000000000000005
73049,0.125,0.175,0.033
73050,0.027000000000000003,0.263,0.009000000000000001
73051,0.11900000000000001,0.179,0.033
73052,0.11699999999999999,0.165,0.036000000000000004
73053,0.125,0.17800000000000002,0.037000000000000005
73054,0.11199999999999999,0.16899999999999998,0.03
73055,0.128,0.175,0.037000000000000005
73056,0.132,0.16699999999999998,0.04
73057,0.13,0.184,0.039
73058,0.163,0.16699999999999998,0.048
73059,0.115,0.16899999999999998,0.034
73061,0.099,0.171,0.027999999999999997
73062,0.146,0.17,0.044000000000000004
73063,0.12300000000000001,0.168,0.036000000000000004
73064,0.08800000000000001,0.16,0.025
73065,0.095,0.153,0.027000000000000003
73066,0.13,0.17600000000000002,0.033
73067,0.129,0.177,0.036000000000000004
73068,0.11,0.18,0.031
73069,0.09,0.198,0.026000000000000002
73071,0.081,0.196,0.022000000000000002
73072,0.075,0.184,0.021
73073,0.114,0.172,0.033
73074,0.115,0.183,0.032
73075,0.134,0.182,0.039
73077,0.11699999999999999,0.162,0.036000000000000004
73078,0.078,0.14800000000000002,0.022000000000000002
73079,0.105,0.16699999999999998,0.028999999999999998
73080,0.12,0.175,0.035
73082,0.131,0.177,0.038
73084,0.19399999999999998,0.18100000000000002,0.05
73086,0.131,0.17800000000000002,0.039
73089,0.098,0.162,0.027000000000000003
73090,0.109,0.177,0.03
73092,0.128,0.175,0.037000000000000005
73093,0.099,0.163,0.027999999999999997
73095,0.125,0.17300000000000001,0.035
73096,0.091,0.212,0.025
73097,0.134,0.152,0.039
73098,0.14800000000000002,0.183,0.044000000000000004
73099,0.091,0.162,0.025
73102,0.09300000000000001,0.19699999999999998,0.023
73103,0.085,0.17,0.02
73104,0.102,0.171,0.024
73105,0.182,0.17,0.045
73106,0.136,0.22,0.03
73107,0.121,0.196,0.03
73108,0.16699999999999998,0.242,0.038
73109,0.17300000000000001,0.225,0.043
73110,0.13,0.2,0.035
73111,0.254,0.205,0.07
73112,0.11599999999999999,0.18,0.031
73114,0.152,0.215,0.037000000000000005
73115,0.133,0.193,0.037000000000000005
73116,0.092,0.134,0.026000000000000002
73117,0.244,0.20600000000000002,0.065
73118,0.096,0.16699999999999998,0.023
73119,0.165,0.23399999999999999,0.040999999999999995
73120,0.102,0.16399999999999998,0.027999999999999997
73121,0.21100000000000002,0.162,0.055999999999999994
73122,0.126,0.182,0.034
73127,0.142,0.212,0.036000000000000004
73128,0.106,0.162,0.027000000000000003
73129,0.16899999999999998,0.24,0.04
73130,0.127,0.174,0.033
73131,0.111,0.158,0.027000000000000003
73132,0.11599999999999999,0.17600000000000002,0.03
73134,0.084,0.158,0.026000000000000002
73135,0.11900000000000001,0.19,0.028999999999999998
